account_id,distritct_id,frequency,account_date,num_trans,num_trans_type_with,num_trans_type_cred,num_trans_operatition_cred_wd,num_trans_operatition_cred_cash,num_trans_operatition_coll_bank,num_trans_operatition_cash_wd,num_trans_opeatiotion_to_bank,sum_width,sum_cred,trans_balance,sum_order,num_order_bank_to_QR,num_order_bank_to_YZ,num_order_bank_to_AB,num_order_bank_to_WX,num_order_bank_to_ST,num_order_bank_to_KL,num_order_bank_to_UV,num_order_bank_to_IJ,num_order_bank_to_GH,num_order_bank_to_OP,num_order_bank_to_EF,num_order_bank_to_MN,num_order_bank_to_CD,order_amount,num_order_cate_in_pa,num_order_household,num_order_leasing,num_order_loan_pay,num_to_unknow,Cont_loan,loan_amount,loan_duration,loan_payments,loan_status
2057,1,MONTHLY,1997-06-20,129,91,38,1,20,0,35,55,363515.80,415758.30,6739282.50,4,0,1,1,0,0,1,0,0,0,1,0,0,0,5414.00,0,1,0,0,2,,,,,
2560,15,MONTHLY,1997-06-20,101,58,43,0,25,0,32,26,159912.80,184038.90,2436736.10,2,0,0,0,0,0,0,0,1,0,0,0,0,1,5591.00,0,1,0,0,1,,,,,
3986,19,MONTHLY,1997-06-20,113,70,43,0,25,0,42,28,187215.80,222942.40,4037105.80,2,0,0,1,1,0,0,0,0,0,0,0,0,0,6609.00,0,1,0,0,1,,,,,
4858,67,MONTHLY,1997-06-21,134,79,55,0,1,18,75,4,789099.50,822215.00,4437477.00,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6983.30,0,0,0,1,0,1,335184.00,48,6983.00,D
1354,31,MONTHLY,1997-06-21,76,42,34,0,1,18,28,14,71969.80,85114.20,998974.40,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3080.00,0,1,0,0,0,,,,,
3262,23,MONTHLY,1997-06-22,96,59,37,2,19,0,43,14,427009.80,481399.80,5221440.00,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8340.00,0,1,0,0,0,,,,,
3100,65,MONTHLY,1997-06-22,101,63,38,0,20,0,37,26,380230.80,398751.10,1870550.30,2,0,0,1,0,0,0,0,0,0,0,0,0,1,6497.00,0,1,0,0,1,,,,,
1839,5,MONTHLY,1997-06-22,89,51,38,0,20,0,38,13,197898.80,270277.30,6441686.50,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3093.00,0,1,0,0,0,,,,,
3996,1,MONTHLY,1997-06-22,89,54,35,0,1,18,40,14,86333.80,122273.40,3198624.40,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1511.00,0,1,0,0,0,,,,,
622,24,MONTHLY,1997-06-22,131,93,38,0,20,0,41,52,419853.80,479624.00,7829896.20,4,1,0,0,0,0,0,0,0,1,0,0,2,0,9428.00,0,1,0,0,2,,,,,
2340,14,MONTHLY,1997-06-22,83,44,39,0,21,0,44,0,137589.80,181037.50,3606159.10,,,,,,,,,,,,,,,,,,,,,,,,,
641,40,MONTHLY,1997-06-22,97,59,38,1,20,0,44,14,438589.80,485101.20,4511605.80,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3330.00,0,1,0,0,0,,,,,
3461,8,MONTHLY,1997-06-23,19,7,12,0,12,0,7,0,17500.00,38900.00,406600.00,,,,,,,,,,,,,,,,,,,,,,,,,
672,53,MONTHLY,1997-06-23,18,5,13,0,13,0,5,0,10500.00,47500.00,666000.00,,,,,,,,,,,,,,,,,,,,,,,,,
8645,60,MONTHLY,1997-06-23,125,68,57,0,21,0,54,14,300771.80,338384.90,4701637.50,2,0,0,0,0,0,1,0,0,0,0,0,0,1,12934.00,0,1,0,1,0,1,240900.00,60,4015.00,C
438,37,MONTHLY,1997-06-23,30,11,19,0,7,0,11,0,102500.00,122022.60,585678.00,,,,,,,,,,,,,,,,,,,,,,,,,
2443,46,MONTHLY,1997-06-25,98,61,37,0,19,0,47,14,445965.80,478365.40,3175160.80,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7034.00,0,1,0,0,0,,,,,
4309,74,WEEKLY,1997-06-25,38,6,32,0,15,0,6,0,15000.00,62729.20,1813709.60,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4825.30,0,0,0,1,0,,,,,
3075,71,MONTHLY,1997-06-25,82,49,33,0,1,18,36,13,64378.80,92584.90,2312900.20,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1523.00,0,1,0,0,0,,,,,
2200,1,MONTHLY,1997-06-26,74,36,38,3,20,0,33,0,175989.80,228825.10,3909812.20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,397.00,0,0,1,0,0,,,,,
3245,45,MONTHLY,1997-06-26,83,49,34,0,1,18,36,13,103523.80,123116.40,1626185.80,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3878.00,0,1,0,0,0,,,,,
2806,53,MONTHLY,1997-06-26,92,51,41,0,23,0,37,14,165061.80,196874.60,2926777.60,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5068.00,0,1,0,0,0,,,,,
556,12,MONTHLY,1997-06-26,85,47,38,0,20,0,47,0,311729.80,367701.70,4757611.50,,,,,,,,,,,,,,,,,,,,,,,,,
4301,1,MONTHLY,1997-06-26,83,45,38,0,20,0,45,0,223889.80,260803.40,3063828.80,,,,,,,,,,,,,,,,,,,,,,,,,
4156,42,MONTHLY,1997-06-27,94,47,47,0,29,0,47,0,477316.40,503360.00,2448098.40,,,,,,,,,,,,,,,,,,,,,,,,,
1921,42,MONTHLY,1997-06-27,98,58,40,0,4,18,30,28,59021.80,77295.70,1790842.20,2,0,0,0,0,0,1,0,0,0,0,0,1,0,2433.00,0,1,0,0,1,,,,,
2939,5,MONTHLY,1997-06-28,76,43,33,0,1,18,30,13,82895.80,103679.90,1579591.60,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2882.00,0,1,0,0,0,,,,,
3665,28,MONTHLY,1997-06-28,63,29,34,0,20,0,19,10,268669.00,300965.60,2034685.80,3,1,0,0,0,1,0,0,0,0,1,0,0,0,10210.80,0,1,1,0,1,,,,,
3524,66,MONTHLY,1997-06-28,79,46,33,0,1,18,32,14,76599.80,87884.60,891499.20,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3060.00,0,1,0,0,0,,,,,
5196,13,WEEKLY,1997-06-29,130,79,51,0,33,0,52,27,840235.00,857189.30,2204059.00,2,0,1,0,0,0,0,0,0,0,0,0,0,1,14557.50,0,1,0,1,0,1,79824.00,12,6652.00,A
2883,77,MONTHLY,1997-06-29,82,48,34,0,1,18,35,13,76700.80,95768.90,1563584.20,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2497.00,0,1,0,0,0,,,,,
1346,74,MONTHLY,1997-07-01,105,64,41,0,5,18,37,27,62152.80,75080.30,1357387.50,2,0,0,1,1,0,0,0,0,0,0,0,0,0,2067.00,0,1,0,0,1,,,,,
1514,7,MONTHLY,1997-07-01,93,56,37,0,1,18,30,26,88432.80,109188.70,1930298.70,2,0,0,0,1,1,0,0,0,0,0,0,0,0,3781.00,0,2,0,0,0,,,,,
3154,1,MONTHLY,1997-07-02,102,64,38,0,20,0,38,26,354401.80,443802.00,9118820.40,2,0,0,0,1,0,1,0,0,0,0,0,0,0,4124.00,0,1,0,0,1,,,,,
2081,36,MONTHLY,1997-07-02,95,49,46,0,10,18,36,13,67233.80,83252.70,1521795.50,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2028.00,0,1,0,0,0,,,,,
1255,68,MONTHLY,1997-07-02,104,67,37,0,1,18,67,0,633490.70,684789.70,5335096.00,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4598.00,0,0,0,1,0,,,,,
2208,7,MONTHLY,1997-07-02,77,40,37,0,1,18,27,13,41627.80,59428.30,1370638.50,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2126.00,0,1,0,0,0,,,,,
1284,55,MONTHLY,1997-07-02,91,52,39,0,25,0,51,1,533707.10,564062.20,2762314.10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4375.50,0,0,0,1,0,1,52512.00,12,4376.00,C
8153,9,MONTHLY,1997-07-02,135,62,73,0,39,0,62,0,893687.20,966651.60,9850194.00,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1993.60,0,0,1,0,0,,,,,
7721,13,MONTHLY,1997-07-03,97,59,38,0,2,18,52,7,395622.90,460552.80,6298200.30,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3788.30,0,0,0,1,0,1,45456.00,12,3788.00,C
3889,16,MONTHLY,1997-07-03,93,56,37,0,1,18,29,27,38792.80,54349.60,1446782.40,2,0,0,0,0,0,1,0,0,1,0,0,0,0,1940.00,0,1,0,0,1,,,,,
3085,66,MONTHLY,1997-07-03,102,64,38,0,20,0,37,27,230606.80,245380.30,1506897.00,2,0,0,0,0,0,0,0,0,0,1,0,1,0,6630.00,0,1,0,0,1,,,,,
768,26,MONTHLY,1997-07-03,89,41,48,0,30,0,28,13,82571.80,121303.70,3447139.10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2814.00,0,1,0,0,0,,,,,
8919,62,MONTHLY,1997-07-03,141,72,69,0,33,0,37,35,125110.80,141960.90,2375864.10,3,0,0,0,0,1,1,0,1,0,0,0,0,0,6007.00,0,1,0,1,1,1,76104.00,24,3171.00,C
185,32,MONTHLY,1997-07-04,96,59,37,2,19,0,43,14,314353.80,379962.70,6298454.40,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6526.00,0,1,0,0,0,,,,,
4150,65,MONTHLY,1997-07-05,119,81,38,2,20,0,40,39,282039.80,347031.90,7734059.90,4,1,0,0,1,1,0,0,0,0,0,0,0,1,6023.00,0,1,1,0,1,,,,,
10774,46,MONTHLY,1997-07-05,104,51,53,0,35,0,29,22,193389.80,231043.60,3915995.20,2,1,0,1,0,0,0,0,0,0,0,0,0,0,10794.00,0,1,0,1,0,1,339168.00,48,7066.00,C
2728,52,WEEKLY,1997-07-06,107,65,42,0,24,0,46,19,500150.00,553070.30,5662472.10,2,0,0,0,0,0,0,0,0,0,1,1,0,0,13829.00,0,1,0,1,0,1,156420.00,60,2607.00,C
1339,76,MONTHLY,1997-07-06,64,30,34,0,19,0,30,0,369953.20,404099.50,2185363.20,,,,,,,,,,,,,,,,,,,,,,,,,
1929,1,MONTHLY,1997-07-06,95,48,47,6,11,18,29,13,57640.80,112626.10,5223603.50,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2027.00,0,1,0,0,0,,,,,
3433,73,MONTHLY,1997-07-07,77,40,37,0,1,18,26,14,53471.80,76184.50,1748877.90,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2303.00,0,1,0,0,0,,,,,
2337,65,MONTHLY,1997-07-07,106,69,37,0,20,0,43,26,350865.20,406359.60,5882406.40,2,0,0,0,0,0,0,1,1,0,0,0,0,0,3890.00,0,1,0,0,1,,,,,
3,5,MONTHLY,1997-07-07,117,71,46,0,28,0,32,39,121962.80,173059.00,5978255.40,3,0,0,1,1,0,0,0,0,0,0,0,0,1,5001.00,0,1,0,0,1,,,,,
2093,64,MONTHLY,1997-07-07,77,40,37,1,20,0,39,0,249789.80,320285.20,5428145.80,,,,,,,,,,,,,,,,,,,,,,,,,
3906,52,MONTHLY,1997-07-08,94,56,38,0,2,18,46,10,574546.80,667673.00,8753862.80,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5577.30,0,0,0,1,0,1,334620.00,60,5577.00,C
3529,12,MONTHLY,1997-07-08,78,43,35,0,18,0,43,0,298695.20,369286.10,5506090.20,,,,,,,,,,,,,,,,,,,,,,,,,
864,72,MONTHLY,1997-07-08,86,42,44,0,27,0,29,13,98862.20,129023.90,2593906.20,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3699.00,0,1,0,0,0,,,,,
4336,2,MONTHLY,1997-07-08,109,61,48,1,30,0,45,15,618659.00,675928.10,6242331.90,2,0,0,0,1,0,0,0,0,0,0,0,0,1,12872.00,0,1,1,0,0,,,,,
1647,1,MONTHLY,1997-07-09,118,74,44,0,27,0,35,39,99474.20,138449.80,4599120.80,3,0,1,0,0,0,0,0,0,1,1,0,0,0,3623.00,0,1,0,0,1,,,,,
2169,57,MONTHLY,1997-07-09,111,73,38,0,20,0,45,28,403629.80,456422.10,5859945.30,3,1,0,1,0,0,0,0,0,0,0,0,1,0,8640.00,0,1,1,0,1,,,,,
258,64,MONTHLY,1997-07-09,80,43,37,0,1,18,29,14,89237.80,113887.10,1971944.00,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3737.00,0,1,0,0,0,,,,,
1110,54,MONTHLY,1997-07-10,91,52,39,0,22,0,39,13,216426.20,282633.50,6024864.30,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5427.00,0,1,0,0,0,,,,,
105,21,MONTHLY,1997-07-10,59,29,30,0,14,0,28,1,238269.20,255490.70,1016068.50,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7348.00,0,0,0,1,0,1,352704.00,48,7348.00,C
2992,43,MONTHLY,1997-07-11,91,53,38,0,21,0,40,13,178863.20,223295.30,4043321.10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5396.00,0,1,0,0,0,,,,,
11317,50,MONTHLY,1997-07-11,155,101,54,0,36,0,70,31,1038785.80,1129292.10,14028476.50,3,0,1,0,0,0,1,0,0,0,0,0,0,1,11923.80,0,1,0,1,1,1,317460.00,60,5291.00,C
1681,68,MONTHLY,1997-07-11,123,85,38,0,20,0,44,41,391689.80,447165.30,6823486.50,3,0,1,1,0,0,0,1,0,0,0,0,0,0,9588.00,0,1,0,0,1,,,,,
3428,27,MONTHLY,1997-07-12,81,42,39,0,22,0,42,0,192195.20,233214.80,3322587.60,,,,,,,,,,,,,,,,,,,,,,,,,
679,22,MONTHLY,1997-07-12,120,83,37,0,20,0,44,39,257515.20,317837.20,7238640.00,3,0,0,0,0,0,1,1,0,0,1,0,0,0,4780.00,0,1,0,0,1,,,,,
10644,16,MONTHLY,1997-07-12,120,83,37,3,1,18,60,20,801353.00,882605.50,9750300.00,2,0,0,0,0,1,0,0,0,1,0,0,0,0,18551.70,0,1,0,1,0,1,269964.00,36,7499.00,C
2182,22,MONTHLY,1997-07-12,88,44,44,0,27,0,31,13,145141.20,190417.00,3984270.40,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5262.00,0,1,0,0,0,,,,,
9560,1,MONTHLY,1997-07-13,88,49,39,0,21,0,31,18,479495.70,535519.10,4930059.20,2,0,0,0,0,0,0,0,0,0,1,1,0,0,11596.70,0,1,0,1,0,1,157068.00,36,4363.00,C
3985,1,MONTHLY,1997-07-13,70,38,32,0,1,17,25,13,53996.20,70895.10,1182923.00,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2007.00,0,1,0,0,0,,,,,
3833,77,MONTHLY,1997-07-13,85,47,38,0,20,0,35,12,440140.60,525899.50,7289506.50,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6760.00,0,1,0,0,0,,,,,
705,35,MONTHLY,1997-07-14,90,49,41,0,24,0,37,12,115307.20,134246.70,1704555.00,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4161.00,0,1,0,0,0,,,,,
2447,38,MONTHLY,1997-07-14,93,53,40,0,22,0,40,13,196552.80,243601.30,4375510.50,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6911.00,0,1,0,0,0,,,,,
2452,1,MONTHLY,1997-07-14,68,37,31,0,1,17,24,13,73477.20,96260.30,1549250.80,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3244.00,0,1,0,0,0,,,,,
469,72,MONTHLY,1997-07-14,85,46,39,0,22,0,34,12,80999.20,95622.40,1242972.00,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2672.00,0,1,0,0,0,,,,,
483,70,MONTHLY,1997-07-15,68,37,31,0,1,17,24,13,38345.20,51253.40,877757.60,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1940.00,0,1,0,0,0,,,,,
2678,1,MONTHLY,1997-07-15,87,52,35,3,1,17,49,0,643360.20,704961.80,5359339.20,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3793.00,0,0,1,0,0,,,,,
2183,54,MONTHLY,1997-07-17,80,43,37,0,20,0,43,0,264875.20,309562.60,3574992.00,,,,,,,,,,,,,,,,,,,,,,,,,
7052,55,ISSU_AF_TRANS,1997-07-17,104,56,48,0,14,17,44,12,266617.10,297413.30,3202804.80,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1776.70,0,0,0,1,0,1,63972.00,36,1777.00,D
680,17,MONTHLY,1997-07-18,87,50,37,1,20,0,36,13,246964.20,279247.00,2808603.60,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4853.00,0,1,0,0,0,,,,,
284,54,MONTHLY,1997-07-18,91,52,39,0,5,17,40,12,355829.20,386552.00,2795774.80,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5629.00,0,1,0,0,0,,,,,
1027,68,MONTHLY,1997-07-18,78,42,36,0,2,17,30,12,55589.20,77003.40,1670307.60,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2117.00,0,1,0,0,0,,,,,
1995,54,MONTHLY,1997-07-18,73,42,31,0,1,17,29,13,71447.20,95256.70,1738093.50,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2944.00,0,1,0,0,0,,,,,
211,28,MONTHLY,1997-07-19,86,40,46,0,30,0,40,0,673610.60,742148.00,5894216.40,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2394.00,0,0,1,0,0,,,,,
1432,27,MONTHLY,1997-07-19,87,52,35,0,1,17,40,12,585274.20,607777.70,1957804.50,2,0,0,0,0,0,0,0,1,0,0,0,0,1,16857.20,0,1,1,0,0,,,,,
2369,49,MONTHLY,1997-07-19,94,56,38,0,21,0,32,24,224823.20,305479.40,7581682.80,2,0,1,0,0,0,0,0,0,0,0,1,0,0,7499.00,0,1,0,0,1,,,,,
3867,1,MONTHLY,1997-07-19,90,53,37,0,20,0,40,13,234963.20,266217.10,2812851.00,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5476.00,0,1,0,0,0,,,,,
1890,1,WEEKLY,1997-07-20,89,54,35,0,1,17,54,0,621241.40,626166.50,438333.90,,,,,,,,,,,,,,,,,,,,,,,,,
2204,9,MONTHLY,1997-07-20,90,44,46,0,29,0,31,13,118997.20,148637.90,2667663.00,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3954.00,0,1,0,0,0,,,,,
970,18,MONTHLY,1997-07-20,93,56,37,6,20,0,38,12,256195.20,332154.30,7064196.30,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5260.00,0,1,0,0,0,,,,,
5290,34,MONTHLY,1997-07-21,130,91,39,0,21,0,49,42,469058.40,486852.00,2313168.00,4,1,1,0,1,0,0,1,0,0,0,0,0,0,17411.00,0,1,0,1,1,,,,,
2316,1,MONTHLY,1997-07-21,112,70,42,0,8,17,32,38,56755.20,84360.60,3091804.80,3,0,0,0,0,0,1,0,1,0,0,0,1,0,2126.00,0,1,0,0,2,,,,,
611,46,MONTHLY,1997-07-21,69,38,31,0,1,17,26,12,45963.20,59910.90,962391.30,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2284.00,0,1,0,0,0,,,,,
1794,74,MONTHLY,1997-07-23,120,82,38,0,21,0,31,51,133011.20,153576.00,2467776.00,4,0,0,0,0,1,0,0,1,0,0,0,1,1,5002.00,0,1,0,0,2,,,,,
801,16,MONTHLY,1997-07-23,95,56,39,0,22,0,31,25,109204.20,125044.50,1504828.50,2,0,0,0,0,1,0,0,0,0,0,0,1,0,3332.00,0,1,0,0,1,,,,,
3057,9,MONTHLY,1997-07-23,84,48,36,0,19,0,36,12,303027.20,343278.80,3381134.40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4646.00,0,1,0,0,0,,,,,
2196,11,MONTHLY,1997-07-24,77,46,31,0,1,17,34,12,79895.20,95603.00,1209500.60,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2160.00,0,1,0,0,0,,,,,
2646,6,MONTHLY,1997-07-24,129,80,49,0,33,0,50,30,816161.00,878769.20,8076457.80,4,1,0,0,0,0,0,0,0,0,1,1,1,0,10065.80,0,1,1,0,1,,,,,
2722,69,MONTHLY,1997-07-24,71,39,32,0,1,17,26,13,71478.20,100782.00,2080569.80,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1671.00,0,1,0,0,0,,,,,
2679,67,MONTHLY,1997-07-24,73,40,33,0,1,17,28,12,85649.20,115529.80,2181283.80,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3842.00,0,1,0,0,0,,,,,
2587,1,MONTHLY,1997-07-25,78,42,36,0,19,0,42,0,157175.20,171656.70,1129557.00,,,,,,,,,,,,,,,,,,,,,,,,,
3346,1,MONTHLY,1997-07-25,107,71,36,0,19,0,45,26,408393.20,443338.80,3739179.20,2,0,0,0,1,0,0,0,1,0,0,0,0,0,7206.00,0,1,0,0,1,,,,,
1454,46,MONTHLY,1997-07-25,17,3,14,0,14,0,3,0,4900.00,40100.00,598400.00,,,,,,,,,,,,,,,,,,,,,,,,,
2197,46,MONTHLY,1997-07-26,90,48,42,2,25,0,33,13,205687.20,264834.50,5323257.00,1,0,1,0,0,0,0,0,0,0,0,0,0,0,8524.00,0,1,0,0,0,,,,,
1776,36,MONTHLY,1997-07-27,103,67,36,0,19,0,48,19,220895.20,260662.90,4096073.10,2,0,1,0,1,0,0,0,0,0,0,0,0,0,7510.00,0,1,0,1,0,1,43200.00,24,1800.00,C
547,24,MONTHLY,1997-07-27,71,40,31,0,1,17,27,13,42204.20,59647.20,1238453.00,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2273.00,0,1,0,0,0,,,,,
5758,44,MONTHLY,1997-07-28,134,97,37,0,3,17,61,36,584612.60,639208.30,7315823.80,4,0,0,0,1,0,1,1,1,0,0,0,0,0,19962.70,0,1,0,1,1,,,,,
3185,45,MONTHLY,1997-07-29,105,65,40,5,23,0,34,26,210180.20,262161.40,5458026.00,2,0,0,1,0,1,0,0,0,0,0,0,0,0,8445.00,0,1,0,0,1,,,,,
1950,70,MONTHLY,1997-08-01,90,54,36,0,19,0,41,13,209314.20,242532.20,2989620.00,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6943.00,0,1,0,0,0,,,,,
811,14,WEEKLY,1997-08-01,90,54,36,0,2,17,54,0,522360.00,578441.60,5047344.00,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5171.70,0,0,0,1,0,,,,,
3381,68,MONTHLY,1997-08-02,90,54,36,0,19,0,42,12,332667.20,361984.00,2638512.00,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9971.00,0,1,0,0,0,,,,,
1522,48,MONTHLY,1997-08-02,79,31,48,0,31,0,31,0,73925.20,134886.20,4815919.00,,,,,,,,,,,,,,,,,,,,,,,,,
41,72,MONTHLY,1997-08-02,71,35,36,0,19,0,35,0,227175.20,327942.90,7154506.70,,,,,,,,,,,,,,,,,,,,,,,,,
4533,68,MONTHLY,1997-08-03,119,67,52,1,37,0,47,19,866048.60,954191.90,10489052.70,2,0,0,0,0,0,0,0,0,0,1,0,0,1,12732.50,0,1,0,1,0,1,81144.00,36,2254.00,C
3343,1,MONTHLY,1997-08-03,99,62,37,0,20,0,38,24,365831.20,428017.90,6156483.30,2,1,0,0,0,0,0,0,0,0,0,0,1,0,9873.00,0,1,0,0,1,,,,,
3686,77,MONTHLY,1997-08-03,70,35,35,0,1,17,22,13,36297.20,54376.60,1265558.00,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2054.00,0,1,0,0,0,,,,,
2927,37,MONTHLY,1997-08-04,53,23,30,2,15,0,21,0,225675.40,261122.10,1878675.10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2025.00,0,0,1,0,0,,,,,
4091,9,MONTHLY,1997-08-04,105,66,39,0,22,0,40,26,238571.20,285083.70,4883812.50,3,0,1,0,0,1,0,0,0,0,0,0,0,1,5339.00,0,1,1,0,1,,,,,
6602,74,MONTHLY,1997-08-04,99,55,44,0,27,0,55,0,272315.30,307700.50,3503134.80,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8523.00,0,0,0,1,0,,,,,
2558,46,MONTHLY,1997-08-04,68,33,35,0,1,17,20,13,33861.20,51750.70,1216486.00,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1982.00,0,1,0,0,0,,,,,
3208,29,MONTHLY,1997-08-04,95,52,43,0,27,0,52,0,640675.60,663323.20,2151522.00,,,,,,,,,,,,,,,,,,,,,,,,,
1389,34,MONTHLY,1997-08-05,126,74,52,0,35,0,55,19,636430.80,699563.00,7954657.20,2,0,0,0,1,0,0,0,1,0,0,0,0,0,11603.70,0,1,0,1,0,1,125472.00,24,5228.00,C
1033,32,MONTHLY,1997-08-05,26,11,15,0,8,0,11,0,38400.00,56532.00,471432.00,,,,,,,,,,,,,,,,,,,,,,,,,
2449,23,MONTHLY,1997-08-05,27,7,20,0,12,0,7,0,52100.00,107818.30,1504394.10,,,,,,,,,,,,,,,,,,,,,,,,,
2000,5,MONTHLY,1997-08-06,128,92,36,0,19,0,49,43,294416.20,362735.80,8744908.80,4,0,1,1,0,0,1,0,0,1,0,0,0,0,8227.00,0,1,0,1,1,1,290820.00,60,4847.00,C
3724,16,MONTHLY,1997-08-06,53,26,27,0,13,0,26,0,140258.60,172880.10,1728939.50,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2597.00,0,0,0,1,0,,,,,
3281,1,MONTHLY,1997-08-06,70,40,30,0,1,16,28,12,81448.60,102330.10,1461705.00,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3594.00,0,1,0,0,0,,,,,
326,61,MONTHLY,1997-08-06,85,50,35,0,1,17,24,26,75129.20,93453.70,1557582.50,2,0,0,0,0,0,0,0,0,0,0,1,1,0,3448.00,0,2,0,0,0,,,,,
307,26,MONTHLY,1997-08-07,75,40,35,1,18,0,39,0,340975.20,413142.90,5412577.50,,,,,,,,,,,,,,,,,,,,,,,,,
1951,23,MONTHLY,1997-08-07,116,80,36,0,19,0,43,37,317972.20,388343.40,8163059.20,3,0,0,0,0,0,0,1,0,1,0,1,0,0,4118.00,0,1,0,0,1,,,,,
4445,47,MONTHLY,1997-08-07,75,41,34,0,18,0,41,0,191360.60,224321.30,2472052.50,,,,,,,,,,,,,,,,,,,,,,,,,
2338,59,MONTHLY,1997-08-08,80,39,41,0,25,0,39,0,571167.80,625711.30,4363480.00,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1207.80,0,0,1,0,0,,,,,
1319,56,ISSU_AF_TRANS,1997-08-08,90,56,34,0,20,0,29,27,380088.00,419265.30,3525957.00,3,0,1,0,0,0,0,0,1,0,0,1,0,0,8431.00,0,1,0,0,1,,,,,
311,50,MONTHLY,1997-08-08,141,103,38,9,21,0,44,50,244957.20,310299.70,9213292.50,5,0,2,0,1,0,0,0,0,1,0,0,0,1,9300.00,0,1,0,1,2,,,,,
3293,1,MONTHLY,1997-08-08,155,119,36,2,2,17,65,52,794359.90,859609.20,10113641.50,5,0,0,1,1,0,0,0,0,0,0,1,1,1,11745.70,0,1,0,1,2,1,276084.00,36,7669.00,C
1648,40,MONTHLY,1997-08-08,97,36,61,0,44,0,36,0,94204.40,115191.50,2035748.70,,,,,,,,,,,,,,,,,,,,,,,,,
38,19,WEEKLY,1997-08-08,130,82,48,0,14,17,37,45,263684.40,308265.30,5795517.00,4,1,0,0,0,0,1,0,0,0,1,1,0,0,9666.80,0,1,0,1,1,1,110736.00,48,2307.00,C
1434,70,MONTHLY,1997-08-08,73,38,35,0,1,17,26,12,61483.20,83569.10,1612270.70,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3214.00,0,1,0,0,0,,,,,
